Origin,Target,Type,Format
/articles/hunting/deer-hunting/finding-deer-hunt/2013/11/hunting-best-days-rut-day-3/,/hunting/how-to-hunt-third-best-day-rut/,301,plain
/articles/hunting/2016/04/shed-hunting-dogs-4-training-drills-to-turn-your-retriever-into-an-antler/,/hunting/how-to-train-a-hunting-dog/,301,plain
/how-to-train-waterfowl-retriever/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/mans-best-friend/2012/04/birds-make-bird-dogs-training-your-gun-dogs-birds/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2016/06/teach-your-gun-dog-the-whoa-command/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2016/06/teach-your-gun-dog-the-heel-command/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/gun-dogs/2014/03/how-get-gun-shy-dogs-ready-hunting/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/mans-best-friend/2011/11/teaching-puppy-become-gun-dog/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/mans-best-friend/2013/01/gun-dog-training-bad-habits/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/hunting/2010/06/most-common-gun-dog-training-mistake/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/mans-best-friend/2012/11/gun-dog-training-do-you-shoot-or-not/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/hunting/2010/12/five-gun-dog-training-rules/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/gun-dogs/2014/02/spring-training-make-your-pups-first-swimming-lesson-diving-duck/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/gun-dogs/2014/02/turn-your-dog-bird-machine-backyard-obedience-drills/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2014/07/gun-dog-training-tips-for-hiring-a-pro/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2013/04/hunting-dog-bird-retrieving-obedience/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2016/06/teach-your-gun-dog-the-kennel-and-place-commands/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2016/05/teach-your-gun-dog-the-come-command/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/mans-best-friend/2012/04/call-tips-gun-dog-owners-and-trainers/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/gun-dogs/2014/03/how-train-your-dog-field-using-your-living-room/,/hunting/how-to-train-a-hunting-dog/,301,plain
/blogs/hunting/2010/03/what-are-your-indispensable-gun-dog-training-tools/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2003/10/shooting-hunting-dog-tips/,/hunting/how-to-train-a-hunting-dog/,301,plain
/17-reliable-hunting-dog-tips/,/hunting/how-to-train-a-hunting-dog/,301,plain
/articles/hunting/2014/02/shed-hunting-5-tips-become-better-bone-collector/,/hunting/shed-hunting-101/,301,plain
/bucktracker-let-shed-hunting-begin/,/hunting/shed-hunting-101/,301,plain
/bucktracker-shed-hunting-works/,/hunting/shed-hunting-101/,301,plain
/blogs/where-hunt/2009/02/shed-hunting-irony/,/hunting/shed-hunting-101/,301,plain
/blogs/whitetail-365/2012/04/world-championship-shed-hunting-dogs-2012/,/hunting/shed-hunting-101/,301,plain
/blogs/where-hunt-whitetail-deer/2009/04/zen-and-art-shed-hunting/,/hunting/shed-hunting-101/,301,plain
/blogs/deer-hunting/2010/01/discussion-topic-montana-proposes-new-shed-hunting-regs/,/hunting/shed-hunting-101/,301,plain
/photos/gallery/hunting/deer-hunting/2011/03/shed-hunting-how-shed-hunt-deer-hunting-trophy-bucks/,/hunting/shed-hunting-101/,301,plain
/photos/gallery/kentucky/2008/03/50-best-photos-our-shed-hunting-contest-so-far/,/hunting/shed-hunting-101/,301,plain
/hunting/shed-hunting-buck-presence/,/hunting/shed-hunting-101/,301,plain
/blogs/field-notes/2011/04/check-your-regs-picking-sheds/,/hunting/shed-hunting-101/,301,plain
/articles/hunting/deer-hunting/2013/04/10-ways-become-better-shed-hunter/,/hunting/shed-hunting-101/,301,plain
/blogs/hunting/2009/04/when-do-bucks-shed-their-antlers/,/hunting/shed-hunting-101/,301,plain
/blogs/gun-nuts/2012/01/beretta-a400-xtreme-unico-features-breakdown/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/the-gun-nuts/beretta-a400-xcel-the-blue-gun/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/the-gun-nuts/gun-nuts-video-shoot-better-in-1-minute-and-beretta-a400-xplor-review/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/the-gun-nuts/gun-nuts-video-beretta-a400-xplor-28-gauge/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/the-gun-nuts/range-review-beretta-a400-xplor-28-gauge/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/gun-nuts/2011/12/first-look-beretta-a400-waterfowl/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/ammunition/2009/12/bourjaily-update-my-beretta-a400/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/gun-nuts/2014/01/new-shotgun-beretta-a400-action-28-gauge/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/gun-nuts/2013/01/new-shotgun-beretta-a400-action-20-gauge/,/outdoor-gear/beretta-a400-xtreme-plus-review/,301,plain
/blogs/the-lateral-line/whats-the-right-age-for-starting-a-kid-with-a-baitcaster/,/outdoor-gear/best-baitcaster-combos/,301,plain
/articles/gear/2004/06/screaming-reels/,/outdoor-gear/best-baitcasting-reels/,301,plain
/blogs/field-test/new-baitcasting-reel-shimano-citica-200i/,/outdoor-gear/best-baitcasting-reels/,301,plain
/articles/gear/2002/06/red-reel/,/outdoor-gear/best-baitcasting-reels/,301,plain
/blogs/bass-fishing/2010/11/only-3-bass-lures-i-need/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/the-lateral-line/do-the-eyes-have-it-when-it-comes-to-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/bass/how-fish/2006/05/tweak-your-bass-lures-create-effective-custom-baits/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/honest-angler/2011/06/how-choose-tackle-and-lures-wary-bass/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/lateral-line/2013/05/my-favorite-approach-and-favorite-lures-big-may-bass/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/bass-fishing/2010/02/patrick-sebile-artist-fishing-lures/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/bass-fishing/2010/07/cermele-lures-define-era/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/bass-fishing/2012/04/skip-lures-hard-reach-spots-where-big-largemouth-bass-lurk/,/outdoor-gear/best-bass-lures/,301,plain
/make-an-unbeatable-bass-lure-for-next-to-nothing/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/more-freshwater/1999/12/top-10-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/bass-fishing/2014/02/bass-bait-test-2014-we-rank-10-brand-new-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/honest-angler/2013/04/golden-rules-buying-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/honest-angler/2011/04/most-influential-bass-lure-all-time/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/bass-fishing/2010/09/modify-bass-lure/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/2016/07/three-tips-for-skipping-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/more-freshwater/how-fish/2009/09/bait-wrapping-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/blogs/bass-fishing/2009/04/merwin-cold-water-spring-bass-lures/,/outdoor-gear/best-bass-lures/,301,plain
/new-bass-fishing-lures/,/outdoor-gear/best-bass-lures/,301,plain
/articles/fishing/2016/06/three-killer-rodent-lures-for-topwater-bass/,/outdoor-gear/best-bass-lures/,301,plain
/story/outdoor-gear/pack-hammock/,/outdoor-gear/best-camping-hammocks/,301,plain
/keys-to-selecting-your-next-pack-hammock/,/outdoor-gear/best-camping-hammocks/,301,plain
/story/outdoor-gear/three-keys-to-finding-the-perfect-camping-hammock/,/outdoor-gear/best-camping-hammocks/,301,plain
/articles/hunting/2013/07/best-treestand-2013-ol-man-drone/,/outdoor-gear/best-climbing-tree-stands/,301,plain
/blogs/whitetail-365/2011/10/best-deal-treestands-just-got-better/,/outdoor-gear/best-climbing-tree-stands/,301,plain
/blogs/field-test/field-test-treestands-for-under-100/,/outdoor-gear/best-climbing-tree-stands/,301,plain
/articles/gear/2002/08/review-climbing-tree-stands/,/outdoor-gear/best-climbing-tree-stands/,301,plain
/blogs/hunting/2010/10/good-and-cheap-comfort-zone-hunter-hang-treestand/,/outdoor-gear/best-climbing-tree-stands/,301,plain
/articles/hunting/2013/08/best-new-bow-sights-2013/,/outdoor-gear/best-compound-bow-accessories/,301,plain
/new-crossbows-from-2019-archery-trade-show/,/outdoor-gear/best-crossbow/,301,plain
/blogs/hunting/2009/05/discussion-topic-crossbows-during-archery-season/,/outdoor-gear/best-crossbow/,301,plain
/blogs/whitetail-365/ata-show-first-look-pse-fang-crossbow/,/outdoor-gear/best-crossbow/,301,plain
/bargain-hunter-rage-hypodermic-crossbow-broadhead/,/outdoor-gear/best-crossbow/,301,plain
/articles/hunting/2013/06/best-crossbow-2013-barnett-bcx/,/outdoor-gear/best-crossbow/,301,plain
/blogs/tagged-out/story-and-video-of-a-crossbow-prongalope/,/outdoor-gear/best-crossbow/,301,plain
/blogs/field-notes/2011/09/indiana-nrc-approves-crossbows-archery-season/,/outdoor-gear/best-crossbow/,301,plain
/blogs/field-test/video-review-barnett-razr-ice-crossbow/,/outdoor-gear/best-crossbow/,301,plain
/photos/gallery/2016/02/killer-new-crossbows-top-models-for-2016/,/outdoor-gear/best-crossbow/,301,plain
/story/outdoor-gear/have-new-crossbows-gone-too-far/,/outdoor-gear/best-crossbow/,301,plain
/articles/hunting/2016/07/the-12-best-crossbows-of-2016/,/outdoor-gear/best-crossbow/,301,plain
/blogs/field-test/crossbow-shootout-2015-8-top-bows-ranked-and-reviewed/,/outdoor-gear/best-crossbow/,301,plain
/hottest-new-crossbows-for-2017/,/outdoor-gear/best-crossbow/,301,plain
/blogs/generation-wild/2008/06/ultimate-guide-crossbows/,/outdoor-gear/best-crossbow/,301,plain
/turkey-hunting-crossbow/,/outdoor-gear/best-crossbow/,301,plain
/blogs/wild-chef/2011/08/commercial-grade-dehydrator-jerky-meat-1/,/outdoor-gear/best-dehydrators-for-jerky/,301,plain
/blogs/the-wild-chef/man-vs-machine-two-tools-for-better-wild-game-jerky/,/outdoor-gear/best-dehydrators-for-jerky/,301,plain
/bargain-hunter-presto-electric-food-dehydrator-for-45-percent-off/,/outdoor-gear/best-dehydrators-for-jerky/,301,plain
/blogs/field-notes/2011/03/duck-calling-used-respiratory-therapy/,/outdoor-gear/best-duck-calls/,301,plain
/story/hunting/make-a-duck-call-out-of-spent-shotshells/,/outdoor-gear/best-duck-calls/,301,plain
/articles/hunting/1999/12/easy-chuckle-duck-call-quaker-boys/,/outdoor-gear/best-duck-calls/,301,plain
/blogs/hunting/2010/03/caption-contest-write-caption-win-awesome-zink-duck-call/,/outdoor-gear/best-duck-calls/,301,plain
/articles/hunting/2016/09/nine-best-new-duck-and-geese-calls/,/outdoor-gear/best-duck-calls/,301,plain
/photos/gallery/2015/06/fathers-day-gift-guide-2015-ideas-for-dads-who-like-to-hunt-and-fish/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/articles/hunting/2013/05/2013-fathers-day-gift-guide/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/story/outdoor-gear/outdoorsmans-fathers-day-gift-guide/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/fathers-day-gifts-for-camp-cooking/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/fathers-day-gifts-for-outdoorsman/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/fathers-day-deer-hunting-gifts/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/fathers-day-gift-guide-2017/,/outdoor-gear/best-fathers-day-gifts/,301,plain
/fathers-day-hunting-fishing-gifts,/outdoor-gear/best-fathers-day-gifts/,301,plain
/should-i-buy-an-electric-fillet-knife/,/outdoor-gear/best-fillet-knives/,301,plain
/10-killer-gifts-for-jaws-fanatic/,/outdoor-gear/best-fishing-gifts/,301,plain
/2018-fly-fishermans-gift-guide/,/outdoor-gear/best-fishing-gifts/,301,plain
/articles/hunting/2013/11/sportsmans-wish-list-great-holiday-gifts-fishermen/,/outdoor-gear/best-fishing-gifts/,301,plain
/story/gear/fly-fishermans-gift-guide/,/outdoor-gear/best-fishing-gifts/,301,plain
/photos/gallery/fishing/2012/11/2012-holiday-gift-guide-anglers/,/outdoor-gear/best-fishing-gifts/,301,plain
/blogs/lateral-line/2013/12/how-turn-perfectly-good-lures-worst-gifts-ever/,/outdoor-gear/best-fishing-gifts/,301,plain
/blogs/whitetail-365/2013/01/write-best-caption-win-bass-pro-gift-card/,/outdoor-gear/best-fishing-gifts/,301,plain
/five-flyfishing-gifts-under-100/,/outdoor-gear/best-fishing-gifts/,301,plain
/blogs/fishing/2009/10/merwin-favorite-fishing-knives/,/outdoor-gear/best-fishing-knives/,301,plain
/articles/gear/2003/12/buyers-guide-2003-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/fishing/2011/05/fishing-gear-new-lures-instant-classics/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/honest-angler/2011/03/next-generation-classic-fishing-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/big-muddy-update-flies-1-lures-0/,/outdoor-gear/best-fishing-lures/,301,plain
/50_best_lures/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/gear/2006/04/pack-list-fishings-top-10-must-have-lures/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/the-lateral-line/dont-forget-these-old-school-lures-this-spring/,/outdoor-gear/best-fishing-lures/,301,plain
/20-most-innovative-fishing-lures-2017/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/2016/07/five-truly-innovative-fishing-lures-for-2017/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/kentucky/2006/05/collectible-fishing-lures-early-20th-century/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/kentucky/2006/10/collectible-fishing-lures-rare-mechanical-and-spring-loaded-baits-ea/,/outdoor-gear/best-fishing-lures/,301,plain
/outdoor-gear/icast-best-fishing-lures-fishing-accessories/,/outdoor-gear/best-fishing-lures/,301,plain
/gear/5-great-fishing-lures-how-to-fish-them/,/outdoor-gear/best-fishing-lures/,301,plain
/photos/gallery/2015/04/25-best-new-lures-of-2015/,/outdoor-gear/best-fishing-lures/,301,plain
/articles/fishing/2013/03/best-lures-and-accessories-field-streams-2013-best-best-awards/,/outdoor-gear/best-fishing-lures/,301,plain
/most-eye-popping-lures-at-icast/,/outdoor-gear/best-fishing-lures/,301,plain
/blades-glory-best-bladed-lures-for-spring-fishing/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/the-lateral-line/five-lures-that-might-be-worth-more-than-your-truck-or-boat/,/outdoor-gear/best-fishing-lures/,301,plain
/blogs/honest-angler/2012/07/icast-report-new-lures-lip-service/,/outdoor-gear/best-fishing-lures/,301,plain
